Codigo INE;Municipio;Provincia;Comunidad Autonoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
3002;Agost;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,43916667;-0,639444444
3003;Agres;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,77972222;-0,516111111
3004;Aguas de Busot;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,49888889;-0,362777778
3005;Albatera;Alicante/Alacant;Comunitat Valenciana;0;0;1;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;14;38,17861111;-0,868055556
3006;Alcalalí;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,74944444;-0,041666667
3007;Alcocer de Planes;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,79444444;-0,4025
3008;Alcolecha;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,675368;-0,331875
3010;Alfafara;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,7725;-0,556111111
3011;Alfaz del Pi;Alicante/Alacant;Comunitat Valenciana;0;3;2;0;1;0;0;3;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;3;6;26;0;11;23;38,57944444;-0,101944444
3012;Algorfa;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,08583333;-0,804722222
3014;Alicante;Alicante/Alacant;Comunitat Valenciana;1;4;1;0;4;2;2;8;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;2;4;1;30;5;24;6;38,34527778;-0,483055556
3015;Almoradí;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,10972222;-0,789444444
3016;Almudaina;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,76111111;-0,354444444
3017;Alquería de Aznar;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,76666667;-0,416666667
3018;Altea;Alicante/Alacant;Comunitat Valenciana;1;2;1;0;0;3;0;2;15;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;36;1;8;32;38,6;-0,048888889
3019;Aspe;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,34583333;-0,768888889
3020;Balones;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,73666667;-0,343055556
3021;Bañeres;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;38,71583333;-0,657222222
3022;Benasau;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,68972222;-0,343333333
3023;Benejama;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;38,7;-0,767222222
3024;Benejúzar;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;38,07777778;-0,838611111
3025;Benferri;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;38,14166667;-0,9625
3026;Beniarbeig;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,82166667;-0,001666667
3027;Beniardá;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,6835413;-0,21647473
3028;Beniarrés;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,82;-0,379444444
3029;Benichembla;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,75583333;-0,110277778
3030;Benidoleig;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,79166667;-0,0325
3031;Benidorm;Alicante/Alacant;Comunitat Valenciana;0;0;9;0;3;18;1;7;41;0;1;38;0;0;2;0;0;0;0;0;3;1;2;9;0;2;23;130;2;15;143;38,53416667;-0,131388889
3032;Benifallim;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,66277778;-0,399722222
3033;Benifato;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,67333333;-0,229444444
3034;Benijófar;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,08055556;-0,738611111
3035;Benilloba;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,69916667;-0,391111111
3036;Benillup;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,75333333;-0,379444444
3037;Benimantell;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,67638889;-0,21
3038;Benimarfull;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,78305556;-0,383055556
3039;Benimasot;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,75;-0,283055556
3040;Benimeli;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,82277778;-0,041388889
3041;Benisa;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;38,71527778;0,05
3042;Benitachell;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;1;5;38,73277778;0,144166667
3043;Biar;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,63305556;-0,766666667
3044;Bigastro;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,06305556;-0,895555556
3045;Bolulla;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,67638889;-0,112222222
3046;Busot;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,48138889;-0,420277778
3047;Calpe;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,645;0,044166667
3048;Callosa de Ensarriá;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,65138889;-0,122777778
3049;Callosa de Segura;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;1;0;1;4;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;18;0;1;19;38,1225;-0,879722222
3050;Campello;Alicante/Alacant;Comunitat Valenciana;0;1;1;0;0;3;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;16;0;6;11;38,4275;-0,401111111
3051;Campo de Mirra;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,68666667;-0,780277778
3052;Cañada;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;38,675;-0,810277778
3053;Castalla;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,59666667;-0,670833333
3054;Castell de Castells;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,72472222;-0,194444444
3055;Catral;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,15944444;-0,805
3056;Cocentaina;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;2;2;38,74419444;-0,440027778
3057;Confrides;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,68333333;-0,268611111
3058;Cox;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;7;38,13944444;-0,884722222
3059;Crevillente;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;4;38,24861111;-0,808888889
3060;Cuatretondeta;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,72361111;-0,316944444
3061;Daya Nueva;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,11361111;-0,761388889
3062;Daya Vieja;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,10472222;-0,738333333
3063;Denia;Alicante/Alacant;Comunitat Valenciana;0;0;4;0;3;5;1;3;12;0;1;8;0;0;0;0;0;0;0;0;0;0;0;2;1;3;4;42;2;10;35;38,84027778;0,108611111
3064;Dolores;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,13888889;-0,77
3065;Elche;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;1;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;6;1;12;2;10;4;38,26694444;-0,698333333
3066;Elda;Alicante/Alacant;Comunitat Valenciana;0;0;5;0;1;4;0;3;7;1;1;6;0;0;2;0;0;0;0;0;0;0;0;1;0;0;4;30;1;5;29;38,48127611;-0,790328889
3067;Facheca;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,73444444;-0,268333333
3068;Famorca;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,73194444;-0,246666667
3069;Finestrat;Alicante/Alacant;Comunitat Valenciana;0;1;2;0;1;2;0;0;3;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;13;0;2;15;38,56694444;-0,2125
3070;Formentera del Segura;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;3;38,08416667;-0,746944444
3071;Gata de Gorgos;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,77472222;0,085277778
3072;Gayanes;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,81277778;-0,408333333
3073;Gorga;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,71805556;-0,357222222
3074;Granja de Rocamora;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,1525;-0,889722222
3075;Guadalest;Alicante/Alacant;Comunitat Valenciana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,67638889;-0,198611111
3076;Guardamar del Segura;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,08972222;-0,655
3078;Hondón de los Frailes;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,27333333;-0,9275
3079;Ibi;Alicante/Alacant;Comunitat Valenciana;0;0;6;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;15;38,62722222;-0,575277778
3080;Jacarilla;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,06055556;-0,866666667
3081;Jalón;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,74055556;-0,012222222
3082;Jávea;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;4;38,78916667;0,163055556
3083;Jijona;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;38,53916667;-0,508055556
3084;Lorcha;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,84361111;-0,311944444
3085;Llíber;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,74333333;-0,005833333
3086;Millena;Alicante/Alacant;Comunitat Valenciana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,73055556;-0,363888889
3088;Monforte del Cid;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,37916667;-0,730277778
3089;Monóvar;Alicante/Alacant;Comunitat Valenciana;0;0;1;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;8;0;1;9;38,43693889;-0,833772222
3090;Muchamiel;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;1;0;0;4;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;14;38,41361111;-0,445555556
3091;Murla;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,75944444;-0,083888889
3092;Muro de Alcoy;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,77972222;-0,436111111
3093;Novelda;Alicante/Alacant;Comunitat Valenciana;0;2;1;0;0;4;0;0;5;0;0;15;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7;25;0;3;33;38,38611111;-0,765277778
3094;La Nucía;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,61722222;-0,123055556
3095;Ondara;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,82818;0,0171
3096;Onil;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,62944444;-0,673888889
3097;Orba;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,78;-0,064444444
3098;Orcheta;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,56305556;-0,261944444
3099;Orihuela;Alicante/Alacant;Comunitat Valenciana;0;1;4;0;1;7;0;0;5;0;0;28;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;37;0;2;48;38,08555556;-0,946944444
3100;Parcent;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,74555556;-0,065
3101;Pedreguer;Alicante/Alacant;Comunitat Valenciana;0;0;1;0;0;1;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;8;38,79333333;0,034166667
3102;Pego;Alicante/Alacant;Comunitat Valenciana;0;0;2;0;0;3;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;12;38,84305556;-0,1175
3103;Penáguila;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,67916667;-0,359166667
3104;Petrel;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;1;6;0;4;7;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;34;0;5;34;38,48447222;-0,769555556
3105;Pinós;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;41,8272577;1,5419161
3106;Planes;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,78527778;-0,345
3107;Polop;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;38,62222222;-0,127222222
3109;Rafal;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,10472222;-0,849166667
3111;Redován;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;38,11388889;-0,905555556
3112;Relleu;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,58722222;-0,311388889
3113;Rojales;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,08861111;-0,723611111
3114;Romana;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40,4840373;8,5861588
3115;Sagra;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,81083333;-0,065555556
3116;Salinas;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,52111111;-0,911666667
3117;Sanet y Negrals;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,81861111;-0,034166667
3118;San Fulgencio;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,11194444;-0,719166667
3119;San Juan de Alicante;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;3;0;1;2;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;14;0;4;14;38,40138889;-0,436666667
3120;San Miguel de Salinas;Alicante/Alacant;Comunitat Valenciana;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;37,98055556;-0,789722222
3121;Santa Pola;Alicante/Alacant;Comunitat Valenciana;0;3;2;0;0;3;0;1;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;2;1;1;5;28;1;5;28;38,18972222;-0,555555556
3122;San Vicente del Raspeig;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;38,39638889;-0,525277778
3123;Sax;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,53944444;-0,816111111
3124;Sella;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,60833333;-0,272777778
3125;Senija;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,72805556;0,041388889
3127;Tárbena;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,695;-0,100833333
3128;Teulada;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,72916667;0,101944444
3129;Tibi;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,533333;-0,583333
3130;Tollos;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,75694444;-0,275
3131;Tormos;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,80166667;-0,0725
3132;Torremanzanas;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,60666667;-0,419166667
3133;Torrevieja;Alicante/Alacant;Comunitat Valenciana;0;3;7;0;2;9;0;1;9;0;4;90;0;0;6;0;0;1;0;0;0;1;6;8;1;6;13;118;2;22;143;37,97777778;-0,683333333
3134;Valle de Alcalá;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,79444444;-0,252777778
3135;Vall de Ebo;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,80555556;-0,160833333
3136;Vall de Gallinera;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;38,82222222;-0,222222222
3138;Vergel;Alicante/Alacant;Comunitat Valenciana;0;0;0;0;0;1;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;1;6;38,84711757;0,010376224
3139;Villajoyosa;Alicante/Alacant;Comunitat Valenciana;0;0;3;0;0;6;0;2;5;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;24;1;2;22;38,50527778;-0,232777778
